Reporting Entity,Facility Name,Type,State,Electricity Production GJ,Electricity Production Mwh,Scope 1 t CO2 e,Scope 2 t CO2 e,Total Emissions t CO2 e,Emission Intensity t Mwh,Grid Connected,Grid,Primary Fuel,Important Notes,2014
ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,F,WA,7760182,2155606,1410220,333.0,1410553,0.65,On,SWIS,Gas,-,2017
ALCOA AUSTRALIAN HOLDINGS PTY LTD,Corporate Total,C,-,7760182,2155606,1410220,333.0,1410553,,-,-,-,-,2017
APT PIPELINES LIMITED,Daandine Power Station,F,QLD,787397,218721,109265,0.0,109265,0.5,On,NEM,Coal Seam Methane,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
APT PIPELINES LIMITED and CLARKE ENERGY (AUSTRALIA) PTY. LTD., have each included the same data for the Daandine Power Station in their NGER reports.",2017
APT PIPELINES LIMITED,Diamantina Power Station,F,QLD,5765248,1601458,656824,114.0,656938,0.41,On,Mt Isa,Gas,-,2017
APT PIPELINES LIMITED,Emu Downs Solar Farm,F,WA,97410,27058,0,33.0,33,0.0,On,SWIS,Solar,-,2017
APT PIPELINES LIMITED,Emu Downs Wind Farm,F,WA,864702,240195,63,333.0,396,0.0,On,SWIS,Wind,-,2017
APT PIPELINES LIMITED,Corporate Total,C,-,7514757,2087432,766152,480.0,766632,,-,-,-,-,2017
ARROW ENERGY HOLDINGS PTY LTD,Braemar 2 Power Station,F,QLD,925917,257199,154004,4349.0,158353,0.6,On,NEM,Coal Seam Methane,-,2017
ARROW ENERGY HOLDINGS PTY LTD,Corporate Total,C,-,925917,257199,154004,4349.0,158353,,-,-,-,-,2017
ATCO AUSTRALIA PTY LTD,Karratha Power Station,F,WA,284128,78924,63575,146.0,63721,0.81,On,NWIS,Gas,-,2017
ATCO AUSTRALIA PTY LTD,Osborne facility,F,SA,4750641,1319623,542289,367.0,542656,0.41,On,NEM,Gas,-,2017
ATCO AUSTRALIA PTY LTD,Corporate Total,C,-,5034769,1398547,605864,513.0,606377,,-,-,-,-,2017
AWF AUS HOLD OP CO PTY LTD,Facility,F,VIC,2257531,627092,17,1690.0,1707,0.0,On,NEM,Wind,-,2017
AWF AUS HOLD OP CO PTY LTD,Corporate Total,C,-,2257531,627092,17,1690.0,1707,,-,-,-,-,2017
AXIA ENERGY AUSTRALIA PTY LTD,Smithfield Power Partnership,F,NSW,259179,71994,35045,64.0,35109,0.49,On,NEM,Gas,-,2017
AXIA ENERGY AUSTRALIA PTY LTD,Corporate Total,C,-,259179,71994,35045,64.0,35109,,-,-,-,-,2017
BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,F,VIC,1306751,362986,105,822.0,927,0.0,On,NEM,Wind,-,2017
BALD HILLS WF HOLDINGS PTY LTD,Corporate Total,C,-,1306751,362986,105,822.0,927,,-,-,-,-,2017
BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,1825008,506947,52,179.0,231,0.0,On,NEM,Wind,-,2017
BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,Corporate Total,C,-,1825008,506947,52,179.0,231,,-,-,-,-,2017
BHP BILLITON IRON ORE PTY. LTD.,Yarnima Power Station,F,WA,2613641,726011,309875,0.0,309875,0.43,Off,Off-grid,Gas,-,2017
BHP BILLITON IRON ORE PTY. LTD.,Corporate Total,C,-,2613641,726011,309875,0.0,309875,,-,-,-,-,2017
BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,F,WA,5796946,1610263,1440940,3278.0,1444218,0.89,On,SWIS,Black Coal,-,2017
BLUEWATERS POWER 1 PTY LTD,Corporate Total,C,-,5796946,1610263,1440940,3278.0,1444218,,-,-,-,-,2017
BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,F,WA,6232601,1731278,1521195,1138.0,1522333,0.88,On,SWIS,Black Coal,-,2017
BLUEWATERS POWER 2 PTY LTD,Corporate Total,C,-,6232601,1731278,1521195,1138.0,1522333,,-,-,-,-,2017
BPIH PTY LIMITED,Enwave Central Park Pty Ltd,F,NSW,7740,2150,2857,0.0,2857,1.33,On,NEM,Gas,-,2017
BPIH PTY LIMITED,Enwave Mascot Pty Ltd,F,NSW,104473,29020,15273,1870.0,17143,0.53,On,NEM,Gas,-,2017
BPIH PTY LIMITED,Corporate Total,C,-,112213,31170,18130,1870.0,20000,,-,-,-,-,2017
C S ENERGY LIMITED,Callide B Power Station,F,QLD,19818112,5505031,5063694,39846.0,5103540,0.92,On,NEM,Black Coal,-,2017
C S ENERGY LIMITED,Callide C Power Station,F,QLD,21023694,5839915,5240790,24875.0,5265665,0.9,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.",2017
C S ENERGY LIMITED,Kogan Creek Power Station,F,QLD,18916535,5254593,4354532,6154.0,4360686,0.83,On,NEM,Black Coal,-,2017
C S ENERGY LIMITED,Wivenhoe Power Station,F,QLD,129318,35922,35,57660.0,57695,0.0,On,NEM,Hydro,-,2017
C S ENERGY LIMITED,Corporate Total,C,-,59887659,16635461,14659051,128535.0,14787586,,-,-,-,-,2017
CANUNDA POWER PTY LTD,Canunda Wind Farm,F,SA,469585,130440,13,20.0,33,0.0,On,NEM,Wind,-,2017
CANUNDA POWER PTY LTD,Corporate Total,C,-,469585,130440,13,20.0,33,,-,-,-,-,2017
CAPE BYRON MANAGEMENT PTY LTD,Broadwater Power Plant,F,NSW,846961,235267,7418,725.0,8143,0.03,On,NEM,Bagasse,-,2017
CAPE BYRON MANAGEMENT PTY LTD,Condong Power Plant,F,NSW,774424,215118,6020,679.0,6699,0.03,On,NEM,Bagasse,-,2017
CAPE BYRON MANAGEMENT PTY LTD,Corporate Total,C,-,1621385,450385,13438,1404.0,14842,,-,-,-,-,2017
CBWF HOLDINGS PTY LIMITED,Facility,F,VIC,289030,80286,5,78.0,83,0.0,On,NEM,Wind,-,2017
CBWF HOLDINGS PTY LIMITED,Corporate Total,C,-,289030,80286,5,78.0,83,,-,-,-,-,2017
CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,F,NSW,1245731,346036,64,775.0,839,0.0,On,NEM,Wind,-,2017
CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,Corporate Total,C,-,1245731,346036,64,775.0,839,,-,-,-,-,2017
CLARKE ENERGY (AUSTRALIA) PTY LTD,Daandine Power Station,F,QLD,787397,218721,109265,0.0,109265,0.5,On,NEM,Coal Seam Methane,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
APT PIPELINES LIMITED and CLARKE ENERGY (AUSTRALIA) PTY. LTD., have each included the same data for the Daandine Power Station in their NGER reports.",2017
CLARKE ENERGY (AUSTRALIA) PTY LTD,Corporate Total,C,-,787397,218721,109265,0.0,109265,,-,-,-,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Cue Town Powerstation,F,WA,10727,2980,2060,0.0,2060,0.69,Off,Off-grid,Diesel,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,F,WA,24219,6728,4610,0.0,4610,0.69,Off,Off-grid,Diesel,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,F,WA,13739,3816,2140,0.0,2140,0.56,Off,Off-grid,Gas,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,F,WA,15562,4323,3213,0.0,3213,0.74,Off,Off-grid,Diesel,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,F,WA,2462,684,528,0.0,528,0.77,Off,Off-grid,Diesel,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,F,WA,8725,2424,1706,0.0,1706,0.7,Off,Off-grid,Diesel,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,F,WA,3676,1021,760,0.0,760,0.74,Off,Off-grid,Diesel,-,2017
CONTRACT POWER AUSTRALIA PTY LTD,Corporate Total,C,-,79110,21975,15017,0.0,15017,,-,-,-,-,2017
CULLERIN RANGE WIND FARM PTY LTD,Cullerin Range Wind Farm,F,NSW,405688,112691,28,82.0,110,0.0,On,NEM,Wind,-,2017
CULLERIN RANGE WIND FARM PTY LTD,Corporate Total,C,-,405688,112691,28,82.0,110,,-,-,-,-,2017
CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,2575799,715500,388,590.0,978,0.0,On,SWIS,Wind,-,2017
CWF HOLDINGS PTY LTD,Corporate Total,C,-,2575799,715500,388,590.0,978,,-,-,-,-,2017
CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,F,NSW,1339270,372019,365,784.0,1149,0.0,On,NEM,Wind,-,2017
CWP RENEWABLES PTY LTD,Corporate Total,C,-,1339270,372019,365,784.0,1149,,-,-,-,-,2017
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,141150,39208,0,181.0,181,0.0,On,NEM,Solar,-,2017
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,-,141150,39208,0,181.0,181,,-,-,-,-,2017
EDL (OCI) PTY LIMITED,Glennies Creek WCMG Power Station,F,NSW,278299,77305,40154,10.0,40164,0.52,On,NEM,Waste Coal Mine Gas,-,2017
EDL (OCI) PTY LIMITED,Oaky Creek II WCMG Power Station,F,QLD,378474,105132,55021,36.0,55057,0.52,On,NEM,Waste Coal Mine Gas,-,2017
EDL (OCI) PTY LIMITED,Oaky Creek WCMG Power Station,F,QLD,481208,133669,68525,67.0,68592,0.51,On,NEM,Waste Coal Mine Gas,-,2017
EDL (OCI) PTY LIMITED,Corporate Total,C,-,1137981,316106,163700,113.0,163813,,-,-,-,-,2017
EDL (TT) PTY LIMITED,Tahmoor WCMG Power Station,F,NSW,118651,32959,18916,7.0,18923,0.57,On,NEM,Waste Coal Mine Gas,-,2017
EDL (TT) PTY LIMITED,Corporate Total,C,-,118651,32959,18916,7.0,18923,,-,-,-,-,2017
EDL CSM (NSW) PTY LTD,Appin CSM Power Station,F,NSW,358092,99470,72992,642.0,73634,0.73,On,NEM,Waste Coal Mine Gas,-,2017
EDL CSM (NSW) PTY LTD,Tower CSM Power Station,F,NSW,675750,187708,143209,216.0,143425,0.76,On,NEM,Waste Coal Mine Gas,-,2017
EDL CSM (NSW) PTY LTD,Corporate Total,C,-,1033842,287178,216201,858.0,217059,,-,-,-,-,2017
EDL CSM (QLD) PTY LTD,German Creek CMM Power Station,F,QLD,1091491,303192,160344,29.0,160373,0.53,On,NEM,Waste Coal Mine Gas,-,2017
EDL CSM (QLD) PTY LTD,Corporate Total,C,-,1091491,303192,160344,29.0,160373,,-,-,-,-,2017
EDL LFG (ACT) PTY LTD,Mugga Lane LFG Power Station,F,ACT,114143,31706,2013,1.0,2014,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (ACT) PTY LTD,West Belconnen LFG Power Station,F,ACT,7519,2089,146,14.0,160,0.07,On,NEM,Landfill Gas,-,2017
EDL LFG (ACT) PTY LTD,Corporate Total,C,-,121662,33795,2159,15.0,2174,,-,-,-,-,2017
EDL LFG (NSW) PTY LTD,Belrose LFG Power Station,F,NSW,8209,2280,185,0.0,185,0.08,On,NEM,Landfill Gas,-,2017
EDL LFG (NSW) PTY LTD,Eastern Creek LFG Power Station,F,NSW,32006,8891,519,7.0,526,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (NSW) PTY LTD,Grange Avenue LFG Power Station,F,NSW,19676,5466,326,3.0,329,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (NSW) PTY LTD,Jack's Gully LFG Power Station,F,NSW,46214,12837,799,1.0,800,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (NSW) PTY LTD,Lucas Heights 1 LFG Power Station,F,NSW,50303,13973,896,4.0,900,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (NSW) PTY LTD,Lucas Heights 2 LFG Power Station,F,NSW,363867,101074,6379,2.0,6381,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (NSW) PTY LTD,Corporate Total,C,-,520275,144521,9104,17.0,9121,,-,-,-,-,2017
EDL LFG (QLD) PTY LTD,Browns Plains LFG Power Station,F,QLD,49434,13732,873,2.0,875,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (QLD) PTY LTD,Roghan Road LFG Power Station,F,QLD,3462,962,64,43.0,107,0.07,On,NEM,Landfill Gas,-,2017
EDL LFG (QLD) PTY LTD,Corporate Total,C,-,52896,14693,937,45.0,982,,-,-,-,-,2017
EDL LFG (SA) PTY LTD,Wingfield 1 LFG Power Station,F,SA,56828,15786,1000,1.0,1001,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (SA) PTY LTD,Wingfield 2 LFG Power Station,F,SA,53366,14824,939,1.0,940,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (SA) PTY LTD,Corporate Total,C,-,110194,30609,1939,2.0,1941,,-,-,-,-,2017
EDL LFG (VIC) PTY LTD,Berwick LFG Power Station,F,VIC,43366,12046,779,318.0,1097,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (VIC) PTY LTD,Broadmeadows LFG Power Station,F,VIC,47876,13299,855,97.0,952,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (VIC) PTY LTD,Brooklyn LFG Power Station,F,VIC,40378,11216,704,3.0,707,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (VIC) PTY LTD,Clayton LFG Power Station,F,VIC,303134,84204,4717,339.0,5056,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (VIC) PTY LTD,Corio LFG Power Station,F,VIC,26897,7471,480,4.0,484,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (VIC) PTY LTD,Springvale LFG Power Station,F,VIC,43619,12116,782,9.0,791,0.06,On,NEM,Landfill Gas,-,2017
EDL LFG (VIC) PTY LTD,Corporate Total,C,-,505270,140353,8317,770.0,9087,,-,-,-,-,2017
EDL NGD (NT) PTY LTD,McArthur River Power Station,F,NT,1007350,279819,134067,0.0,134067,0.48,Off,Off-grid,Gas,-,2017
EDL NGD (NT) PTY LTD,Pine Creek A Power Station,F,NT,594389,165108,83976,0.0,83976,0.51,On,DKIS,Gas,-,2017
EDL NGD (NT) PTY LTD,Corporate Total,C,-,1601739,444927,218043,0.0,218043,,-,-,-,-,2017
EDL NGD (WA) PTY LTD,Broome LNG Power Station,F,WA,500240,138956,77494,28.0,77522,0.56,Off,Off-grid,Gas,-,2017
EDL NGD (WA) PTY LTD,Derby LNG Power Station,F,WA,121420,33728,19928,0.0,19928,0.59,Off,Off-grid,Gas,-,2017
EDL NGD (WA) PTY LTD,Fitzroy Crossing LNG Power Station,F,WA,53373,14826,9437,0.0,9437,0.64,Off,Off-grid,Gas,-,2017
EDL NGD (WA) PTY LTD,Halls Creek LNG Power Station,F,WA,41293,11470,7253,0.0,7253,0.63,Off,Off-grid,Gas,-,2017
EDL NGD (WA) PTY LTD,Looma NGD Power Station,F,WA,9142,2539,2065,0.0,2065,0.81,Off,Off-grid,Diesel,-,2017
EDL NGD (WA) PTY LTD,Corporate Total,C,-,725468,201519,116177,28.0,116205,,-,-,-,-,2017
EDL PROJECTS (AUSTRALIA) PTY LTD,Grosvenor 1 WCMG Power Station,F,QLD,572111,158920,86036,23.0,86059,0.54,On,NEM,Waste Coal Mine Gas,-,2017
EDL PROJECTS (AUSTRALIA) PTY LTD,Grosvenor 2 WCMG Power Station,F,QLD,316384,87884,48241,18.0,48259,0.55,On,NEM,Waste Coal Mine Gas,-,2017
EDL PROJECTS (AUSTRALIA) PTY LTD,Moranbah North CMM Power Station,F,QLD,1828241,507845,260078,0.0,260078,0.51,On,NEM,Waste Coal Mine Gas,-,2017
EDL PROJECTS (AUSTRALIA) PTY LTD,Corporate Total,C,-,2716736,754649,394355,41.0,394396,,-,-,-,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,F,WA,333656,92682,12,10.0,22,0.0,On,SWIS,Wind,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,5968,1658,63,3.0,66,0.04,On,SWIS,Wind,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,424926,118035,45893,0.0,45893,0.39,On,SWIS,Gas,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,7314999,2031944,1842676,6017.0,1848693,0.91,On,SWIS,Black Coal,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,12752,3542,1592,0.0,1592,0.45,Off,Off-grid,Wind,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,F,WA,4907,1363,0,1.0,1,0.0,Off,Off-grid,Wind,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,F,WA,56803,15779,1,5.0,6,0.0,Off,Off-grid,Wind,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Greenough River Solar Farm,F,WA,78534,21815,0,113.0,113,0.0,On,SWIS,Solar,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,F,WA,16787,4663,2134,0.0,2134,0.46,Off,Off-grid,Wind,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,11370,3158,0,1.0,1,0.0,On,SWIS,Wind,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,5081,1411,1402,0.0,1402,0.99,On,SWIS,Gas,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,2819814,783282,429463,301.0,429764,0.55,On,SWIS,Gas,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,15838621,4399617,3979427,3236.0,3982663,0.9,On,SWIS,Black Coal,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,69421,19284,15542,0.0,15542,0.81,On,SWIS,Gas,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,2052787,570219,446643,0.0,446643,0.78,On,SWIS,Gas,-,2017
ELECTRICITY GENERATION AND RETAIL CORPORATION,Corporate Total,C,-,29046426,8068452,6764848,9687.0,6774535,,-,-,-,-,2017
ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,772,214,146,0.0,146,0.68,On,SWIS,Diesel,-,2017
ELECTRICITY NETWORKS CORPORATION,Corporate Total,C,-,772,214,146,0.0,146,,-,-,-,-,2017
ENERGY GENERATION PTY LTD,Ardyaloon Facility,F,WA,7064,1962,1420,0.0,1420,0.72,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Beagle Bay Facility,F,WA,6306,1752,1263,0.0,1263,0.72,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Bidyadanga Facility,F,WA,10355,2876,2117,0.0,2117,0.74,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Coober Pedy Facility,F,SA,63093,17526,2913,0.0,2913,0.17,Off,Off-grid,Wind,-,2017
ENERGY GENERATION PTY LTD,Djarindjin Facility,F,WA,6923,1923,1390,0.0,1390,0.72,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Gascoyne Facility,F,WA,2648,736,586,0.0,586,0.8,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Laverton Facility,F,WA,14868,4130,3064,0.0,3064,0.74,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Leonora Facility,F,WA,29622,8228,6248,0.0,6248,0.76,Off,Off-grid,Gas,-,2017
ENERGY GENERATION PTY LTD,Menzies Facility,F,WA,2392,664,538,0.0,538,0.81,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Warmun Facility,F,WA,9546,2652,1976,0.0,1976,0.75,Off,Off-grid,Diesel,-,2017
ENERGY GENERATION PTY LTD,Corporate Total,C,-,152817,42449,21515,0.0,21515,,-,-,-,-,2017
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,3041,845,4706,0.0,4706,5.57,On,NEM,Gas,-,2017
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,3134,871,496,198.0,694,0.57,On,NEM,Diesel,-,2017
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,1964,546,384,0.0,384,0.7,On,NEM,Diesel,-,2017
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,8139,2261,5586,198.0,5784,,-,-,-,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,71364,19823,18782,1853.0,20635,0.95,On,NEM,Gas,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,440834,122454,93370,6720.0,100090,0.76,On,NEM,Gas,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,28311455,7864293,6823827,17475.0,6841302,0.87,On,NEM,Black Coal,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,3666804,1018557,538108,21410.0,559518,0.53,On,NEM,Gas,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,5286970,1468603,545668,4717.0,550385,0.37,On,NEM,Gas,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Waterloo Wind Farm,F,SA,329504,91529,6,29.0,35,0.0,On,NEM,Wind,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,36860112,10238920,13671954,184359.0,13856313,1.34,On,NEM,Brown Coal,-,2017
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,74967043,20824179,21691715,236563.0,21928278,,-,-,-,-,2017
ERM POWER LIMITED,Newgen Neerabup Power Station,F,WA,916383,254551,154221,2726.0,156947,0.61,On,SWIS,Gas,-,2017
ERM POWER LIMITED,Oakey Power Station,F,QLD,268495,74582,47231,2049.0,49280,0.63,On,NEM,Gas,-,2017
ERM POWER LIMITED,Corporate Total,C,-,1184878,329133,201452,4775.0,206227,,-,-,-,-,2017
ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,249660,69350,55006,0.0,55006,0.79,Off,Off-grid,Gas,-,2017
ESPERANCE POWER STATION PTY LTD,Corporate Total,C,-,249660,69350,55006,0.0,55006,,-,-,-,-,2017
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,378,105,433,182.0,615,4.12,On,NEM,Diesel,-,2017
ESSENTIAL ENERGY,Corporate Total,C,-,378,105,433,182.0,615,,-,-,-,-,2017
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,90569,25158,17343,0.0,17343,0.69,Off,Off-grid,Gas,-,2017
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,90569,25158,17343,0.0,17343,,-,-,-,-,2017
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,666413,185115,115169,0.0,115169,0.62,Off,Off-grid,Gas,-,2017
FORTESCUE METALS GROUP LTD,Corporate Total,C,-,666413,185115,115169,0.0,115169,,-,-,-,-,2017
GENEX POWER LIMITED,Kidston Solar One - Solar – Qld,F,QLD,190728,52980,0,0.0,0,0.0,On,NEM,Solar,-,2017
GENEX POWER LIMITED,Corporate Total,C,-,190728,52980,0,0.0,0,,-,-,-,-,2017
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,595231,165342,92650,0.0,92650,0.56,On,SWIS,Gas,-,2017
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,595231,165342,92650,0.0,92650,,-,-,-,-,2017
HYDRO POWER PTY LIMITED,Wyangala A,F,NSW,217905,60529,0,0.0,0,0.0,On,NEM,Hydro,-,2017
HYDRO POWER PTY LIMITED,Wyangala B,F,NSW,10894,3026,0,0.0,0,0.0,On,NEM,Hydro,-,2017
HYDRO POWER PTY LIMITED,Corporate Total,C,-,228799,63555,0,0.0,0,,-,-,-,-,2017
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1293382,359273,0,23.0,23,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,289013,80281,0,0.0,0,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,834113,231698,0,21.0,21,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1535178,426438,0,276.0,276,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,65565,18213,0,40.0,40,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,1069871,297186,0,20.0,20,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,848230,235619,0,0.0,0,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,17127,4758,1899,7.0,1906,0.4,Off,Off-grid,Wind,-,2017
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,3671003,1019723,0,59.0,59,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2057927,571646,0,334.0,334,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,47627,13230,4199,0.0,4199,0.32,Off,Off-grid,Wind,-,2017
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,213343,59262,0,13.0,13,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,55960,15544,0,2.0,2,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,163390,45386,0,8.0,8,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1078743,299651,0,36.0,36,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1497527,415980,0,57.0,57,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1418592,394053,0,113.0,113,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,652866,181352,0,16.0,16,0.0,On,NEM,Hydro,-,2017
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,489220,135894,0,12.0,12,0.0,On,NEM,Hydro,-,2017
