Accreditation code,Power station name,State,Installed capacity,Postcode,Fuel source(s),Accreditation start date,Suspension status,Baseline (MWh),Comment,_query,latitude,longitude,geocode_status,formatted_address
SRPXVCG9,Alsco - Solar w SGU - VIC,VIC,0.2295,3011,Solar,2/11/2023,Unsuspended,0,,"Alsco - Solar w SGU - VIC, VIC, 3011, Australia",-37.81038119999999,144.9009644,OK,"200 Whitehall St, Footscray VIC 3011, Australia"
SRPXQL64,Vaxxas Hamilton - Solar w SGU - QLD,QLD,0.198,4007,Solar,1/11/2023,Unsuspended,0,,"Vaxxas Hamilton - Solar w SGU - QLD, QLD, 4007, Australia",-27.4426905,153.0821298,OK,"240 MacArthur Ave, Hamilton QLD 4007, Australia"
SRPXQL54,GLOBAL FOOD & WINE (BRIS) - SOLAR W SGU - QLD,QLD,0.19,4012,Solar,1/11/2023,Unsuspended,0,,"GLOBAL FOOD & WINE (BRIS) - SOLAR W SGU - QLD, QLD, 4012, Australia",-27.5590486,152.9906605,OK,"92 Donaldson Rd, Rocklea QLD 4106, Australia"
SRPVSAV5,Mannum 2 Solar Farm - Solar - SA,SA,39.2522,5238,Solar,1/11/2023,Unsuspended,0,,"Mannum 2 Solar Farm - Solar - SA, SA, 5238, Australia",-34.9165901,139.2654078,OK,"Mannum SA 5238, Australia"
SRPXNSO7,SCG Tuggerah - Solar - NSW,NSW,1.3508,2259,Solar,31/10/2023,Unsuspended,0,,"SCG Tuggerah - Solar - NSW, NSW, 2259, Australia",-33.3092714,151.4174771,OK,"Tuggerah NSW 2259, Australia"
SRPXNSO4,SCG Hornsby - Solar - NSW,NSW,0.5088,2077,Solar,31/10/2023,Unsuspended,0,,"SCG Hornsby - Solar - NSW, NSW, 2077, Australia",-33.7046328,151.0987055,OK,"Hornsby NSW 2077, Australia"
SRPXNSP6,315 Parramatta Road- Solar - NSW,NSW,0.1502,2144,Solar,30/10/2023,Unsuspended,0,,"315 Parramatta Road- Solar - NSW, NSW, 2144, Australia",-33.8360912,151.0247062,OK,"T2/315 Parramatta Rd, Auburn NSW 2144, Australia"
SRPVSAU9,Loxton - Solar - SA,SA,0.198,5333,Solar,26/10/2023,Unsuspended,0,,"Loxton - Solar - SA, SA, 5333, Australia",-34.4512008,140.5697699,OK,"Loxton SA 5333, Australia"
SRPXNSP5,Dubbo-Solar-NSW,NSW,7.2128,2830,Solar,26/10/2023,Unsuspended,0,,"Dubbo-Solar-NSW, NSW, 2830, Australia",-32.2443908,148.614418,OK,"Dubbo NSW 2830, Australia"
SRPVSAT7,State Herbarium - Solar(wSGU) - Adelaide - SA,SA,0.1792,5000,Solar,26/10/2023,Unsuspended,0,,"State Herbarium - Solar(wSGU) - Adelaide - SA, SA, 5000, Australia",-34.9174147,138.6138293,OK,"Hackney Rd, Adelaide SA 5000, Australia"
SRPXQL60,Bunnings Stafford - Solar - QLD,QLD,0.34,4053,Solar,25/10/2023,Unsuspended,0,,"Bunnings Stafford - Solar - QLD, QLD, 4053, Australia",-27.4106285,153.0091393,OK,"450 Stafford Rd, Stafford QLD 4053, Australia"
SRPVTA21,Bunnings Burnie - Solar - TAS,TAS,0.22,7320,Solar,24/10/2023,Unsuspended,0,,"Bunnings Burnie - Solar - TAS, TAS, 7320, Australia",-41.0640977,145.9143969,OK,"1-5 Reeves St, South Burnie TAS 7320, Australia"
SRPVTA22,Bunnings Glenorchy - Solar - TAS,TAS,0.4,7010,Solar,24/10/2023,Unsuspended,0,,"Bunnings Glenorchy - Solar - TAS, TAS, 7010, Australia",-42.8306538,147.2870457,OK,"20 Howard Rd, Glenorchy TAS 7010, Australia"
SRPXNSP2,Bunnings Narellan - Solar - NSW,NSW,0.16,2567,Solar,24/10/2023,Unsuspended,0,,"Bunnings Narellan - Solar - NSW, NSW, 2567, Australia",-34.0345369,150.7298811,OK,"Cnr Northern Road &, Porrende St, Narellan NSW 2567, Australia"
SRPVSAU8,Yadlamalka - Solar - SA,SA,6.0091,5540,Solar,24/10/2023,Unsuspended,0,,"Yadlamalka - Solar - SA, SA, 5540, Australia",-31.9935502,137.7657965,OK,"Yadlamalka SA 5713, Australia"
SRPXNSP3,Wideline Joule Place - Solar w SGU - NSW,NSW,0.4061,2259,Solar,24/10/2023,Unsuspended,0,,"Wideline Joule Place - Solar w SGU - NSW, NSW, 2259, Australia",-33.2987189,151.4183607,OK,"Joule Pl, Tuggerah NSW 2259, Australia"
SRPXNSO9,Green Peak Energy - Agboss Albury - Solar w SGU - NSW,NSW,0.1997,2640,Solar,24/10/2023,Unsuspended,0,,"Green Peak Energy - Agboss Albury - Solar w SGU - NSW, NSW, 2640, Australia",-36.0914878,146.9154205,OK,"519 Nurigong St, Albury NSW 2640, Australia"
SRPXNSP1,Woolworths Forster 1177 - Solar - NSW,NSW,0.3257,2428,Solar,23/10/2023,Unsuspended,0,,"Woolworths Forster 1177 - Solar - NSW, NSW, 2428, Australia",-32.1943225,152.5142797,OK,"Forster NSW 2428, Australia"
SRPVSAU7,Woolworths Mt Barker South 5098 - Solar - SA,SA,0.2374,5251,Solar,23/10/2023,Unsuspended,0,,"Woolworths Mt Barker South 5098 - Solar - SA, SA, 5251, Australia",-35.0893333,138.8752825,OK,"30 Cotterdale Ave, Mount Barker SA 5251, Australia"
SRPXQL58,Marsh Alliance Carole Park - Solar w SGU - QLD,QLD,0.3682,4300,Solar,23/10/2023,Unsuspended,0,,"Marsh Alliance Carole Park - Solar w SGU - QLD, QLD, 4300, Australia",-27.613554,152.922222,OK,"125 Mica St, Carole Park QLD 4300, Australia"
SRPXNSP0,Woolworths Aberglasslyn 1410 - Solar - NSW,NSW,0.1969,2320,Solar,23/10/2023,Unsuspended,0,,"Woolworths Aberglasslyn 1410 - Solar - NSW, NSW, 2320, Australia",-32.6958052,151.5350336,OK,"Aberglasslyn NSW 2320, Australia"
SRPXQL59,Revolution Narangba - Solar - QLD,QLD,0.1558,4504,Solar,23/10/2023,Unsuspended,0,,"Revolution Narangba - Solar - QLD, QLD, 4504, Australia",-27.2015813,152.9655318,OK,"Narangba QLD 4504, Australia"
SRPXQL57,Bunnings Hervey Bay - Solar - QLD,QLD,0.5,4655,Solar,19/10/2023,Unsuspended,0,,"Bunnings Hervey Bay - Solar - QLD, QLD, 4655, Australia",-25.2904464,152.8393951,OK,"Corner Main Street and, McLiver St, Urraween QLD 4655, Australia"
SRPVWAJ0,Balline Lucky Bay Wind Farm-Wind-WA,WA,4.2,6535,Wind,19/10/2023,Unsuspended,0,,"Balline Lucky Bay Wind Farm-Wind-WA, WA, 6535, Australia",-28.0618568,114.1826325,OK,"Balline Rd, Yallabatharra WA 6535, Australia"
SRPXNSO6,AU144/178 Oakdale West 3B1 - Solar - NSW,NSW,0.2501,2178,Solar,16/10/2023,Unsuspended,0,,"AU144/178 Oakdale West 3B1 - Solar - NSW, NSW, 2178, Australia",-33.8769426,150.8027952,OK,"Kemps Creek NSW 2178, Australia"
SRPXNSO5,AU144/178 Oakdale West 3B2 - Solar - NSW,NSW,0.2501,2178,Solar,16/10/2023,Unsuspended,0,,"AU144/178 Oakdale West 3B2 - Solar - NSW, NSW, 2178, Australia",-33.8769426,150.8027952,OK,"Kemps Creek NSW 2178, Australia"
SRPXNSO8,PEPE'S DUCKS WALKER ST - SOLAR w SGU - NSW,NSW,0.4685,2756,Solar,16/10/2023,Unsuspended,0,,"PEPE'S DUCKS WALKER ST - SOLAR w SGU - NSW, NSW, 2756, Australia",-33.6222816,150.8092915,OK,"17 Walker St, South Windsor NSW 2756, Australia"
SRPVWAI9,Broome SHS  - Solar - WA,WA,0.2744,6725,Solar,16/10/2023,Unsuspended,0,,"Broome SHS  - Solar - WA, WA, 6725, Australia",-17.9564513,122.2322522,OK,"69 Frederick St, Broome WA 6725, Australia"
SRPXNSN7,ELF FARM SUPPLIES_System 1 - Solar w SGU - NSW,NSW,0.2735,2756,Solar,13/10/2023,Unsuspended,0,,"ELF FARM SUPPLIES_System 1 - Solar w SGU - NSW, NSW, 2756, Australia",-33.6252061,150.8274061,OK,"108 Mulgrave Rd, Mulgrave NSW 2756, Australia"
SRPXNSN8,ELF FARM SUPPLIES_System 2 - Solar w SGU - NSW,NSW,0.7819,2756,Solar,13/10/2023,Unsuspended,0,,"ELF FARM SUPPLIES_System 2 - Solar w SGU - NSW, NSW, 2756, Australia",-33.6252061,150.8274061,OK,"108 Mulgrave Rd, Mulgrave NSW 2756, Australia"
SRPXNSN9,ELF FARM SUPPLIES_System 3 - Solar w SGU - NSW,NSW,0.5129,2756,Solar,13/10/2023,Unsuspended,0,,"ELF FARM SUPPLIES_System 3 - Solar w SGU - NSW, NSW, 2756, Australia",-33.6252061,150.8274061,OK,"108 Mulgrave Rd, Mulgrave NSW 2756, Australia"
SRPVWAI7,SOUTHERN STEEL (WA) PTY LIMITED - Solar w SGU - WA,WA,0.306,6165,Solar,10/10/2023,Unsuspended,0,,"SOUTHERN STEEL (WA) PTY LIMITED - Solar w SGU - WA, WA, 6165, Australia",-32.2021878,115.7913741,OK,"35 Hoyle Rd, Hope Valley WA 6165, Australia"
SRPXVCG7,Ingenia Solar PV Vic,VIC,0.552,3644,Solar,9/10/2023,Unsuspended,0,,"Ingenia Solar PV Vic, VIC, 3644, Australia",-35.9546799,145.736481,OK,"Muckatah VIC 3644, Australia"
SRPXNSO2,Fletchers International Grain Terminal - Solar w SGU - NSW,NSW,0.5017,2830,Solar,4/10/2023,Unsuspended,0,,"Fletchers International Grain Terminal - Solar w SGU - NSW, NSW, 2830, Australia",-32.2090986,148.6342383,OK,"Lot 11 Yarrandale Rd, Dubbo NSW 2830, Australia"
SRPXQL53,Redwing (Ashmore) Pty Ltd - Solar w SGU - QLD,QLD,0.2525,4217,Solar,4/10/2023,Unsuspended,0,,"Redwing (Ashmore) Pty Ltd - Solar w SGU - QLD, QLD, 4217, Australia",-27.9861642,153.3803431,OK,"Ashmore QLD 4214, Australia"
SRPXQL44,28 Weyba St - Solar - QLD,QLD,0.149,4014,Solar,3/10/2023,Unsuspended,0,,"28 Weyba St - Solar - QLD, QLD, 4014, Australia",-27.3884159,153.0896424,OK,"28 Weyba St, Banyo QLD 4014, Australia"
SRPXQL52,Woolworths Sandgate 2605 - Solar - QLD,QLD,0.2714,4017,Solar,28/09/2023,Unsuspended,0,,"Woolworths Sandgate 2605 - Solar - QLD, QLD, 4017, Australia",-27.3208078,153.0701735,OK,"Sandgate QLD 4017, Australia"
SRPXVCG6,"Karingal Hub, Frankston - Solar - VIC",VIC,0.51,3199,Solar,28/09/2023,Unsuspended,0,,"Karingal Hub, Frankston - Solar - VIC, VIC, 3199, Australia",-38.15395609999999,145.1659108,OK,"330 Cranbourne Rd, Frankston VIC 3199, Australia"
SRPVAC40,1 National Circuit Barton - Solar w SGU - ACT,ACT,0.1656,2600,Solar,28/09/2023,Unsuspended,0,,"1 National Circuit Barton - Solar w SGU - ACT, ACT, 2600, Australia",-35.3055373,149.1324006,OK,"1 National Circuit, Barton ACT 2600, Australia"
SRPVAC39,3-5 National Circuit Barton - Solar w SGU - ACT,ACT,0.1656,2600,Solar,28/09/2023,Unsuspended,0,,"3-5 National Circuit Barton - Solar w SGU - ACT, ACT, 2600, Australia",-35.3068033,149.1325211,OK,"Mclachlan Offices, 3-5 National Circuit, Barton ACT 2600, Australia"
SRPXQL51,Nu-Pure Unit Trust - Solar w SGU - QLD,QLD,0.5864,4207,Solar,28/09/2023,Unsuspended,0,,"Nu-Pure Unit Trust - Solar w SGU - QLD, QLD, 4207, Australia",-27.7278051,153.252185,OK,"1/76 Quinns Hill Rd E, Stapylton QLD 4207, Australia"
SRPXNSO0,Eilbeck cranes Moss Vale - Solar w SGU - NSW,NSW,0.458,2577,Solar,27/09/2023,Unsuspended,0,,"Eilbeck cranes Moss Vale - Solar w SGU - NSW, NSW, 2577, Australia",-34.5216879,150.3719069,OK,"1 Red Flds Rd, Moss Vale NSW 2577, Australia"
SRPXNSN3,Agile Energy - Evermore - 277kW Solar w SGU - NSW,NSW,0.2776,2428,Solar,27/09/2023,Unsuspended,0,,"Agile Energy - Evermore - 277kW Solar w SGU - NSW, NSW, 2428, Australia",-32.2735633,152.4738975,OK,"Coomba Bay NSW 2428, Australia"
SRPXNSN6,Bathurst - Solar -NSW,NSW,0.664,2795,Solar,26/09/2023,Unsuspended,0,,"Bathurst - Solar -NSW, NSW, 2795, Australia",-33.4111857,149.578693,OK,"Bathurst NSW 2795, Australia"
SRPXNSN0,Oran Park Commercial 2  - Solar  - NSW,NSW,0.1659,2570,Solar,26/09/2023,Unsuspended,0,,"Oran Park Commercial 2  - Solar  - NSW, NSW, 2570, Australia",-34.001245,150.739511,OK,"Oran Park NSW 2570, Australia"
SRPVWAI5,Karratha Leisureplex PV System - Solar - WA,WA,0.8018,6714,Solar,26/09/2023,Unsuspended,0,,"Karratha Leisureplex PV System - Solar - WA, WA, 6714, Australia",-20.7460349,116.8284123,OK,"Opposite Broadhurst Road, Dampier Hwy, Pegs Creek WA 6714, Australia"
SRPXQL50,Robina Central- Solar - QLD,QLD,0.212,4226,Solar,26/09/2023,Unsuspended,0,,"Robina Central- Solar - QLD, QLD, 4226, Australia",-28.0816251,153.3821215,OK,"8 Laver Dr, Robina QLD 4226, Australia"
SRPVNT76,Woolworths Leanyer 5659 - Solar - NT,NT,0.2199,812,Solar,25/09/2023,Unsuspended,0,,"Woolworths Leanyer 5659 - Solar - NT, NT, 812, Australia",-12.3779501,130.8962208,OK,"Hibiscus Shoppingtown, 12 Leanyer Dr, Leanyer NT 0812, Australia"
SRPXNSN4,Dimmar Pendle Hill - Solar w SGU - NSW,NSW,0.1926,2145,Solar,25/09/2023,Unsuspended,0,,"Dimmar Pendle Hill - Solar w SGU - NSW, NSW, 2145, Australia",-33.8018889,150.9556279,OK,"Pendle Hill NSW 2145, Australia"
SRPXNSN2,Dimmar Minto - Solar w SGU - NSW,NSW,0.4086,2566,Solar,22/09/2023,Unsuspended,0,,"Dimmar Minto - Solar w SGU - NSW, NSW, 2566, Australia",-34.031726,150.8474521,OK,"Minto NSW 2566, Australia"
SRPXVCG5,DHLS Truganina WH2 - Solar - VIC,VIC,0.1998,3029,Solar,21/09/2023,Unsuspended,0,,"DHLS Truganina WH2 - Solar - VIC, VIC, 3029, Australia",-37.8322176,144.7398637,OK,"21 Shiny Dr, Truganina VIC 3029, Australia"
SRPXVCG3,Conti Orchards - Solar w SGU - VIC,VIC,0.1702,3644,Solar,21/09/2023,Unsuspended,0,,"Conti Orchards - Solar w SGU - VIC, VIC, 3644, Australia",-35.9610788,145.658382,OK,"482 Campbell Rd, Cobram VIC 3644, Australia"
SRPXQL41,Yamanto Central - Solar w SGU- QLD,QLD,1.3325,4305,Solar,20/09/2023,Unsuspended,0,,"Yamanto Central - Solar w SGU- QLD, QLD, 4305, Australia",-27.6604575,152.7419049,OK,"488 Warwick Rd, Yamanto QLD 4305, Australia"
SRPVSAU5,Sarstedt - Mawson Lakes - Solar - SA,SA,0.8222,5095,Solar,20/09/2023,Unsuspended,0,,"Sarstedt - Mawson Lakes - Solar - SA, SA, 5095, Australia",-34.818168,138.6155929,OK,"16 Park Way, Mawson Lakes SA 5095, Australia"
SRPVWAI4,Pilgangoora-Solar-WA,WA,5.9875,6760,Solar,14/09/2023,Unsuspended,0,,"Pilgangoora-Solar-WA, WA, 6760, Australia",-21.0483627,118.897232,OK,"Marble Bar WA 6760, Australia"
SRPXQL43,19th Avenue Shopping Centre Elanora - Solar w SGU - QLD,QLD,0.25,4221,Solar,13/09/2023,Unsuspended,0,,"19th Avenue Shopping Centre Elanora - Solar w SGU - QLD, QLD, 4221, Australia",-28.1200543,153.4530488,OK,"19th Avenue, and, Angelica St, Palm Beach QLD 4221, Australia"
SRPXNSM4,Eastern Creek Quarters (Frasers) - Solar W SGU - NSW,NSW,0.2997,2766,Solar,13/09/2023,Unsuspended,0,,"Eastern Creek Quarters (Frasers) - Solar W SGU - NSW, NSW, 2766, Australia",-33.7854245,150.8546275,OK,"159 Rooty Hill Rd S, Eastern Creek NSW 2766, Australia"
SRPVSAU4,Woolworths Renmark 5608 - Solar - SA,SA,0.3151,5341,Solar,13/09/2023,Unsuspended,0,,"Woolworths Renmark 5608 - Solar - SA, SA, 5341, Australia",-34.1753513,140.7455129,OK,"Renmark SA 5341, Australia"
SRPXNSL3,AU146 Cumberland Industrial Estate - Solar w SGU - NSW,NSW,0.1997,2164,Solar,13/09/2023,Unsuspended,0,,"AU146 Cumberland Industrial Estate - Solar w SGU - NSW, NSW, 2164, Australia",-33.84714900000001,150.9507776,OK,"146-156 Warren Rd, Smithfield NSW 2164, Australia"
SRPXQL35,AU265 Rochedale Motorway Estate - Solar - QLD,QLD,0.356,4123,Solar,13/09/2023,Unsuspended,0,,"AU265 Rochedale Motorway Estate - Solar - QLD, QLD, 4123, Australia",-27.5511662,153.1181994,OK,"28 Brickworks Pl, Rochedale QLD 4123, Australia"
SRPXNSM3,"Australia Post (Admin & Parcel Buildings) - Ralph St, Alexandria - Solar w SGU - NSW",NSW,0.4724,2015,Solar,13/09/2023,Unsuspended,0,,"Australia Post (Admin & Parcel Buildings) - Ralph St, Alexandria - Solar w SGU - NSW, NSW, 2015, Australia",-33.9158391,151.1977251,OK,"10-12 Ralph St, Alexandria NSW 2015, Australia"
SRPXQL42,Ecolab Darra - Solar - QLD,QLD,0.292,4076,Solar,8/09/2023,Unsuspended,0,,"Ecolab Darra - Solar - QLD, QLD, 4076, Australia",-27.5643247,152.9471618,OK,"32 Perivale St, Darra QLD 4076, Australia"
SRPXNSM2,Bingo MPC2 - Solar - NSW,NSW,1.0485,2766,Solar,5/09/2023,Unsuspended,0,,"Bingo MPC2 - Solar - NSW, NSW, 2766, Australia",-33.7962479,150.8343854,OK,"1 Kangaroo Ave, Eastern Creek NSW 2766, Australia"
SRPVWAI3,Garden Well-Solar-WA,WA,9.3991,6440,Solar,23/08/2023,Unsuspended,0,,"Garden Well-Solar-WA, WA, 6440, Australia",-26.7,120.2166667,OK,"Number Sixteen Well, Wiluna WA 6646, Australia"
SRPXNSL7,VEROSOL (AUSTRALIA) PTY. LTD - Solar w SGU - NSW,NSW,0.2998,2212,Solar,22/08/2023,Unsuspended,0,,"VEROSOL (AUSTRALIA) PTY. LTD - Solar w SGU - NSW, NSW, 2212, Australia",-33.9363631,150.9984382,OK,"21 Amour St, Revesby NSW 2212, Australia"
SRPXNSL4,Deniliquin RSL Microgrid - Solar - NSW,NSW,0.2756,2710,Solar,15/08/2023,Unsuspended,0,,"Deniliquin RSL Microgrid - Solar - NSW, NSW, 2710, Australia",-35.5347037,144.9487606,OK,"Deniliquin NSW 2710, Australia"
SRPXVCF9,OLERS - RUTHERGLEN IGA - Solar - VIC,VIC,0.1403,3685,Solar,15/08/2023,Unsuspended,0,,"OLERS - RUTHERGLEN IGA - Solar - VIC, VIC, 3685, Australia",-36.0543312,146.46073,OK,"87-95 Main St, Rutherglen VIC 3685, Australia"
SRPXQL33,Nambour Selangor Private Hospital - 189.5kW - Solar w SGU - QLD,QLD,0.1895,4560,Solar,11/08/2023,Unsuspended,0,,"Nambour Selangor Private Hospital - 189.5kW - Solar w SGU - QLD, QLD, 4560, Australia",-26.6196329,152.9565915,OK,"62 Netherton St, Nambour QLD 4560, Australia"
SRPXQL32,Kelly Consolidated Rangeville - Solar w SGU - QLD,QLD,0.2443,4350,Solar,10/08/2023,Unsuspended,0,,"Kelly Consolidated Rangeville - Solar w SGU - QLD, QLD, 4350, Australia",-27.5831266,151.984755,OK,"Rangeville QLD 4350, Australia"
SRPVNT75,Robertson Barracks Solar Farm - Solar - NT,NT,10.8856,830,Solar,10/08/2023,Unsuspended,0,,"Robertson Barracks Solar Farm - Solar - NT, NT, 830, Australia",-12.4171807,130.9680711,OK,"140/100 Deloraine Rd, Knuckey Lagoon NT 0828, Australia"
SRPXNSL1,"Lambridge Place, Penrith - Solar w SGU - NSW",NSW,0.3696,2750,Solar,4/08/2023,Unsuspended,0,,"Lambridge Place, Penrith - Solar w SGU - NSW, NSW, 2750, Australia",-33.7323913,150.6968743,OK,"Lambridge Pl, Emu Plains NSW 2750, Australia"
SRPXNSK7,18 Loyalty Road - Solar - NSW,NSW,0.1663,2151,Solar,2/08/2023,Unsuspended,0,,"18 Loyalty Road - Solar - NSW, NSW, 2151, Australia",-33.7756383,151.0087235,OK,"18 Loyalty Rd, North Rocks NSW 2151, Australia"
SRPXNSK8,Autopak-Vetlab Group - 178kW - Solar w SGU - NSW,NSW,0.178,2760,Solar,2/08/2023,Unsuspended,0,,"Autopak-Vetlab Group - 178kW - Solar w SGU - NSW, NSW, 2760, Australia",-33.7611529,150.7763475,OK,"39 Harris St, St Marys NSW 2760, Australia"
SRPXVCF3,Bunnings Rosebud - Solar  - VIC,VIC,0.16,3939,Solar,31/07/2023,Unsuspended,0,,"Bunnings Rosebud - Solar  - VIC, VIC, 3939, Australia",-38.3860175,144.8873242,OK,"282 Boneo Rd, Rosebud VIC 3939, Australia"
SRPXVCE9,"Victor Cres, Narre Warren - Solar w SGU - VIC",VIC,0.1906,3805,Solar,20/07/2023,Unsuspended,0,,"Victor Cres, Narre Warren - Solar w SGU - VIC, VIC, 3805, Australia",-38.024458,145.3130651,OK,"Victor Cres, Narre Warren VIC 3805, Australia"
SRPXVCD4,OLERS - FOODWORKS - Solar w SGU - VIC,VIC,0.2689,3691,Solar,20/07/2023,Unsuspended,0,,"OLERS - FOODWORKS - Solar w SGU - VIC, VIC, 3691, Australia",-36.2373927,146.9661233,OK,"Berringama VIC 3691, Australia"
SRPXNSJ9,AU870 17-19B Interchange Drive Eastern Creek - Solar w SGU - NSW,NSW,0.7482,2766,Solar,11/07/2023,Unsuspended,0,,"AU870 17-19B Interchange Drive Eastern Creek - Solar w SGU - NSW, NSW, 2766, Australia",-33.8006416,150.8449828,OK,"17 Interchange Dr, Eastern Creek NSW 2766, Australia"
SRPXVCE2,Mildura Base Hospital 2 - Solar - VIC,VIC,0.1536,3500,Solar,10/07/2023,Unsuspended,0,,"Mildura Base Hospital 2 - Solar - VIC, VIC, 3500, Australia",-34.1857674,142.143303,OK,"216 Ontario Ave, Mildura VIC 3500, Australia"
SRPXVCE8,Hardchrome Engineering - Solar - VIC,VIC,0.7,3810,Solar,10/07/2023,Unsuspended,0,,"Hardchrome Engineering - Solar - VIC, VIC, 3810, Australia",-38.1033058,145.4960784,OK,"213/215 Greenhills Rd, Pakenham VIC 3810, Australia"
SRPXQL19,Coopers Plains - solar w SGU - QLD,QLD,0.5414,4108,Solar,3/07/2023,Unsuspended,0,,"Coopers Plains - solar w SGU - QLD, QLD, 4108, Australia",-27.5658223,153.0206446,OK,"Archerfield QLD 4108, Australia"
SRPXQL21,Westside Christian College Senior - Solar w SGU - QLD,QLD,0.2241,4300,Solar,3/07/2023,Unsuspended,0,,"Westside Christian College Senior - Solar w SGU - QLD, QLD, 4300, Australia",-27.6106398,152.887444,OK,"65 Stuart St, Goodna QLD 4300, Australia"
SRPXQL17,Toowoomba - Solar w SGU - QLD,QLD,0.6871,4350,Solar,3/07/2023,Unsuspended,0,,"Toowoomba - Solar w SGU - QLD, QLD, 4350, Australia",-27.6032134,151.9299718,OK,"W, Darling Heights QLD 4350, Australia"
SRPXNSI7,Junee Prime Lamb Solar Farm NSW,NSW,2.3184,2663,Solar,2/07/2023,Unsuspended,0,,"Junee Prime Lamb Solar Farm NSW, NSW, 2663, Australia",-34.8689219,147.5833258,OK,"Junee NSW 2663, Australia"
SRPXVCE4,Cutri Fruit - Solar w SGU - VIC,VIC,0.189,3589,Solar,30/06/2023,Unsuspended,0,,"Cutri Fruit - Solar w SGU - VIC, VIC, 3589, Australia",-35.2665121,143.4604812,OK,"38 Byrnes Rd, Woorinen VIC 3588, Australia"
SRPXVCD8,"Cooper St, Epping - Solar w SGU - VIC",VIC,1.9838,3076,Solar,28/06/2023,Unsuspended,0,,"Cooper St, Epping - Solar w SGU - VIC, VIC, 3076, Australia",-37.6498015,145.0042181,OK,"Cooper St, Epping VIC 3076, Australia"
SRPXVCE1,"Factory 7, 315 Cooper Street, Epping - Solar - VIC",VIC,0.4607,3076,Solar,28/06/2023,Unsuspended,0,,"Factory 7, 315 Cooper Street, Epping - Solar - VIC, VIC, 3076, Australia",-37.6529014,144.9975459,OK,"factory 7/315 Cooper St, Epping VIC 3076, Australia"
SRPXVCE0,Glen Eira City Council - Warrawee - Solar - VIC,VIC,0.1998,3165,Solar,28/06/2023,Unsuspended,0,,"Glen Eira City Council - Warrawee - Solar - VIC, VIC, 3165, Australia",-37.9238929,145.0728149,OK,"854A Centre Rd, Bentleigh East VIC 3165, Australia"
SRPVWAJ8,Yalgoo Renewable Energy Facility - Solar and BESS - WA,WA,0.2136,6635,Solar,27/06/2023,Unsuspended,0,,"Yalgoo Renewable Energy Facility - Solar and BESS - WA, WA, 6635, Australia",-28.3508702,116.7658255,OK,"Yalgoo WA 6635, Australia"
SRPXNSJ4,BIDFOOD BERESFIELD - Solar w SGU - NSW,NSW,0.1611,2322,Solar,26/06/2023,Unsuspended,0,,"BIDFOOD BERESFIELD - Solar w SGU - NSW, NSW, 2322, Australia",-32.8027136,151.6509967,OK,"Beresfield NSW 2322, Australia"
SRPXVCD6,Rivercrest Christian College - Solar w SGU - VIC,VIC,0.1899,3978,Solar,23/06/2023,Unsuspended,0,,"Rivercrest Christian College - Solar w SGU - VIC, VIC, 3978, Australia",-38.0853242,145.3729081,OK,"81 Ferdinand Dr, Clyde North VIC 3978, Australia"
SRPXVCD3,Mildura Base Hospital 1 - Solar - VIC,VIC,0.1536,3500,Solar,22/06/2023,Unsuspended,0,,"Mildura Base Hospital 1 - Solar - VIC, VIC, 3500, Australia",-34.1857674,142.143303,OK,"216 Ontario Ave, Mildura VIC 3500, Australia"
SRPXQL14,Americold - Solar w SGU - QLD,QLD,1.0013,4172,Solar,21/06/2023,Unsuspended,0,,"Americold - Solar w SGU - QLD, QLD, 4172, Australia",-27.4612577,153.1065713,OK,"61 Alexandra Pl, Murarrie QLD 4172, Australia"
SRPXNSJ3,Concept Paint - Solar - NSW,NSW,0.1004,2760,Solar,16/06/2023,Unsuspended,0,,"Concept Paint - Solar - NSW, NSW, 2760, Australia",-33.742661,150.7701435,OK,"26-30 Charles St, St Marys NSW 2760, Australia"
SRPXQL09,RNA Showgrounds Bowen Hills - Solar w SGU - QLD,QLD,0.6005,4006,Solar,15/06/2023,Unsuspended,0,,"RNA Showgrounds Bowen Hills - Solar w SGU - QLD, QLD, 4006, Australia",-27.4503048,153.0327621,OK,"600 Gregory Ter, Bowen Hills QLD 4006, Australia"
SRPXQL11,Seven Springs Building Services - Solar w SGU - QLD,QLD,0.2178,4350,Solar,13/06/2023,Unsuspended,0,,"Seven Springs Building Services - Solar w SGU - QLD, QLD, 4350, Australia",-27.5564884,151.9533185,OK,"Top Camp QLD 4350, Australia"
SRPXNSI5,AU058 - Bungaribee Industrial Estate - Metcash - Solar - NSW,NSW,0.782,2766,Solar,8/06/2023,Unsuspended,0,,"AU058 - Bungaribee Industrial Estate - Metcash - Solar - NSW, NSW, 2766, Australia",-33.7956726,150.8664863,OK,"72 Huntingwood Dr, Huntingwood NSW 2766, Australia"
